targetN	Iteration	EndN	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
12	498	12	17	lc	True	True	True	True	5	5	11	11
12	499	12	17	lc	True	True	True	True	5	5	11	11
12	500	12	17	lc	True	True	True	True	5	5	11	11
12	501	12	17	lc	True	True	True	True	5	5	11	11
12	502	12	17	lc	True	True	True	True	5	5	11	11
12	503	12	17	lc	True	True	True	True	5	5	11	11
12	504	12	17	lc	True	True	True	True	5	5	11	11
12	505	12	17	lc	True	True	True	True	5	5	11	11
12	506	12	17	lc	True	True	True	True	5	5	11	11
10	1974	10	17	lc	True	True	True	True	5	3	9	9
10	1993	10	17	lc	True	True	True	True	5	3	9	9
10	2557	10	17	lc	True	True	True	True	5	3	9	9
10	2558	10	17	lc	True	True	True	True	5	3	9	9
8	261	8	17	lc	True	True	True	True	5	3	7	7
8	265	8	17	lc	True	True	True	True	5	3	7	7
8	522	8	17	lc	True	True	True	True	5	3	7	7
8	523	8	17	lc	True	True	True	True	5	3	7	7
8	524	8	17	lc	True	True	True	True	5	3	7	7
8	525	8	17	lc	True	True	True	True	5	3	7	7
8	656	8	17	lc	True	True	True	True	5	3	7	7
8	659	8	17	lc	True	True	True	True	5	3	7	7
8	660	8	17	lc	True	True	True	True	5	3	7	7
8	778	8	17	lc	True	True	True	True	5	3	7	7
8	909	8	17	lc	True	True	True	True	5	3	7	7
8	998	8	17	lc	True	True	True	True	5	3	7	7
8	1002	8	17	lc	True	True	True	True	5	3	7	7
8	1465	8	17	lc	True	True	True	True	5	3	7	7
8	1538	8	17	lc	True	True	True	True	5	3	7	7
8	1539	8	17	lc	True	True	True	True	5	3	7	7
8	1542	8	17	lc	True	True	True	True	5	3	7	7
8	1543	8	17	lc	True	True	True	True	5	3	7	7
8	1688	8	17	lc	True	True	True	True	5	3	7	7
8	1690	8	17	lc	True	True	True	True	5	3	7	7
8	1691	8	17	lc	True	True	True	True	5	3	7	7
8	1766	8	17	lc	True	True	True	True	5	3	7	7
8	1851	8	17	lc	True	True	True	True	5	3	7	7
8	1886	8	17	lc	True	True	True	True	5	3	7	7
8	1897	8	17	lc	True	True	True	True	5	3	7	7
8	1901	8	17	lc	True	True	True	True	5	3	7	7
8	1921	8	17	lc	True	True	True	True	5	3	7	7
8	1925	8	17	lc	True	True	True	True	5	3	7	7
8	2291	8	17	lc	True	True	True	True	5	3	7	7
8	2478	8	17	lc	True	True	True	True	5	3	7	7
8	2479	8	17	lc	True	True	True	True	5	3	7	7
8	2489	8	17	lc	True	True	True	True	5	3	7	7
8	2490	8	17	lc	True	True	True	True	5	3	7	7
8	2504	8	17	lc	True	True	True	True	5	3	7	7
8	2505	8	17	lc	True	True	True	True	5	3	7	7
8	2831	8	17	lc	True	True	True	True	5	3	7	7
8	2847	8	17	lc	True	True	True	True	5	3	7	7
8	2878	8	17	lc	True	True	True	True	5	3	7	7
8	2888	8	17	lc	True	True	True	True	5	3	7	7
8	2893	8	17	lc	True	True	True	True	5	3	7	7
8	2894	8	17	lc	True	True	True	True	5	3	7	7
8	2905	8	17	lc	True	True	True	True	5	3	7	7
8	2910	8	17	lc	True	True	True	True	5	3	7	7
8	3129	8	17	lc	True	True	True	True	5	3	7	7
8	3239	8	17	lc	True	True	True	True	5	3	7	7
8	3315	8	17	lc	True	True	True	True	5	3	7	7
8	3350	8	17	lc	True	True	True	True	5	3	7	7
8	3366	8	17	lc	True	True	True	True	5	3	7	7
8	3442	8	17	lc	True	True	True	True	5	3	7	7
8	3443	8	17	lc	True	True	True	True	5	3	7	7
8	3900	8	17	lc	True	True	True	True	5	3	7	7
4	154	4	17	lc	True	True	True	True	3	1	4	3
4	156	4	17	lc	True	True	True	True	3	1	4	3
4	236	4	17	lc	True	True	True	True	3	1	4	3
4	237	4	17	lc	True	True	True	True	3	1	4	3
11	43	11	17	lc	True	True	True	True	5	4	10	10
11	44	11	17	lc	True	True	True	True	5	4	10	10
11	46	11	17	lc	True	True	True	True	5	4	10	10
11	63	11	17	lc	True	True	True	True	5	4	10	10
11	99	11	17	lc	True	True	True	True	5	4	10	10
11	107	11	17	lc	True	True	True	True	5	4	10	10
11	109	11	17	lc	True	True	True	True	5	4	10	10
11	135	11	17	lc	True	True	True	True	5	4	10	10
11	184	11	17	lc	True	True	True	True	5	4	10	10
11	200	11	17	lc	True	True	True	True	5	4	10	10
11	202	11	17	lc	True	True	True	True	5	4	10	10
11	261	11	17	lc	True	True	True	True	5	4	10	10
11	355	11	17	lc	True	True	True	True	5	4	10	10
11	384	11	17	lc	True	True	True	True	5	4	10	10
11	386	11	17	lc	True	True	True	True	5	4	10	10
11	461	11	17	lc	True	True	True	True	5	4	10	10
11	547	11	17	lc	True	True	True	True	5	4	10	10
11	553	11	17	lc	True	True	True	True	5	4	10	10
11	555	11	17	lc	True	True	True	True	5	4	10	10
11	612	11	17	lc	True	True	True	True	5	4	10	10
11	673	11	17	lc	True	True	True	True	5	4	10	10
11	691	11	17	lc	True	True	True	True	5	4	10	10
11	718	11	17	lc	True	True	True	True	5	4	10	10
11	722	11	17	lc	True	True	True	True	5	4	10	10
11	726	11	17	lc	True	True	True	True	5	4	10	10
11	743	11	17	lc	True	True	True	True	5	4	10	10
11	757	11	17	lc	True	True	True	True	5	4	10	10
11	770	11	17	lc	True	True	True	True	5	4	10	10
11	782	11	17	lc	True	True	True	True	5	4	10	10
11	784	11	17	lc	True	True	True	True	5	4	10	10
11	801	11	17	lc	True	True	True	True	5	4	10	10
11	802	11	17	lc	True	True	True	True	5	4	10	10
11	817	11	17	lc	True	True	True	True	5	4	10	10
11	833	11	17	lc	True	True	True	True	5	4	10	10
11	835	11	17	lc	True	True	True	True	5	4	10	10
11	847	11	17	lc	True	True	True	True	5	4	10	10
11	849	11	17	lc	True	True	True	True	5	4	10	10
11	860	11	17	lc	True	True	True	True	5	4	10	10
11	862	11	17	lc	True	True	True	True	5	4	10	10
11	903	11	17	lc	True	True	True	True	5	4	10	10
11	1010	11	17	lc	True	True	True	True	5	4	10	10
11	1089	11	17	lc	True	True	True	True	5	4	10	10
11	1101	11	17	lc	True	True	True	True	5	4	10	10
11	1112	11	17	lc	True	True	True	True	5	4	10	10
11	1170	11	17	lc	True	True	True	True	5	4	10	10
11	1190	11	17	lc	True	True	True	True	5	4	10	10
11	1198	11	17	lc	True	True	True	True	5	4	10	10
11	1257	11	17	lc	True	True	True	True	5	4	10	10
11	1347	11	17	lc	True	True	True	True	5	4	10	10
11	1361	11	17	lc	True	True	True	True	5	4	10	10
11	1400	11	17	lc	True	True	True	True	5	4	10	10
11	1404	11	17	lc	True	True	True	True	5	4	10	10
11	1405	11	17	lc	True	True	True	True	5	4	10	10
11	1415	11	17	lc	True	True	True	True	5	4	10	10
11	1431	11	17	lc	True	True	True	True	5	4	10	10
11	1447	11	17	lc	True	True	True	True	5	4	10	10
11	1481	11	17	lc	True	True	True	True	5	4	10	10
11	1483	11	17	lc	True	True	True	True	5	4	10	10
11	1506	11	17	lc	True	True	True	True	5	4	10	10
11	1521	11	17	lc	True	True	True	True	5	4	10	10
11	1522	11	17	lc	True	True	True	True	5	4	10	10
11	1530	11	17	lc	True	True	True	True	5	4	10	10
11	1532	11	17	lc	True	True	True	True	5	4	10	10
11	1545	11	17	lc	True	True	True	True	5	4	10	10
11	1547	11	17	lc	True	True	True	True	5	4	10	10
11	1560	11	17	lc	True	True	True	True	5	4	10	10
11	1562	11	17	lc	True	True	True	True	5	4	10	10
11	1619	11	17	lc	True	True	True	True	5	4	10	10
11	1696	11	17	lc	True	True	True	True	5	4	10	10
11	1780	11	17	lc	True	True	True	True	5	4	10	10
11	1793	11	17	lc	True	True	True	True	5	4	10	10
11	1805	11	17	lc	True	True	True	True	5	4	10	10
3	0	3	17	lc	True	True	True	True	1	1	2	2
3	2	3	17	lc	True	True	True	True	1	1	2	2
3	6	3	17	lc	True	True	True	True	1	1	2	2
3	15	3	17	lc	True	True	True	True	1	1	2	2
3	17	3	17	lc	True	True	True	True	1	1	2	2
3	28	3	17	lc	True	True	True	True	1	1	2	2
3	33	3	17	lc	True	True	True	True	1	1	2	2
3	35	3	17	lc	True	True	True	True	1	1	2	2
3	37	3	17	lc	True	True	True	True	1	1	2	2
3	38	3	17	lc	True	True	True	True	1	1	2	2
5	99	5	17	lc	True	True	True	True	3	2	5	4
5	104	5	17	lc	True	True	True	True	3	2	5	4
5	109	5	17	lc	True	True	True	True	3	2	5	4
5	252	5	17	lc	True	True	True	True	3	2	5	4
5	255	5	17	lc	True	True	True	True	3	2	5	4
5	465	5	17	lc	True	True	True	True	3	2	5	4
5	505	5	17	lc	True	True	True	True	3	2	5	4
5	512	5	17	lc	True	True	True	True	3	2	5	4
5	518	5	17	lc	True	True	True	True	3	2	5	4
5	523	5	17	lc	True	True	True	True	3	2	5	4
5	528	5	17	lc	True	True	True	True	3	2	5	4
5	533	5	17	lc	True	True	True	True	3	2	5	4
5	536	5	17	lc	True	True	True	True	3	2	5	4
5	543	5	17	lc	True	True	True	True	3	2	5	4
5	549	5	17	lc	True	True	True	True	3	2	5	4
5	576	5	17	lc	True	True	True	True	3	2	5	4
5	586	5	17	lc	True	True	True	True	3	2	5	4
5	647	5	17	lc	True	True	True	True	3	2	5	4
5	650	5	17	lc	True	True	True	True	3	2	5	4
5	668	5	17	lc	True	True	True	True	3	2	5	4
5	674	5	17	lc	True	True	True	True	3	2	5	4
5	716	5	17	lc	True	True	True	True	3	2	5	4
5	724	5	17	lc	True	True	True	True	3	2	5	4
5	733	5	17	lc	True	True	True	True	3	2	5	4
5	859	5	17	lc	True	True	True	True	3	2	5	4
5	862	5	17	lc	True	True	True	True	3	2	5	4
5	865	5	17	lc	True	True	True	True	3	2	5	4
5	972	5	17	lc	True	True	True	True	3	2	5	4
6	99	6	17	lc	True	True	False	True	4	2	7	5
6	102	6	17	lc	True	True	False	True	4	2	7	5
6	106	6	17	lc	True	True	False	True	4	2	7	5
6	530	6	17	lc	True	True	False	True	4	2	7	5
6	534	6	17	lc	True	True	False	True	4	2	7	5
6	545	6	17	lc	True	True	False	True	4	2	7	5
6	548	6	17	lc	True	True	False	True	4	2	7	5
6	556	6	17	lc	True	True	False	True	4	2	7	5
6	560	6	17	lc	True	True	False	True	4	2	7	5
6	714	6	17	lc	True	True	False	True	4	2	7	5
6	726	6	17	lc	True	True	False	True	4	2	7	5
6	1048	6	17	lc	True	True	False	True	4	2	7	5
6	1054	6	17	lc	True	True	False	True	4	2	7	5
6	1123	6	17	lc	True	True	False	True	4	2	7	5
6	1135	6	17	lc	True	True	False	True	4	2	7	5
6	1146	6	17	lc	True	True	False	True	4	2	7	5
6	1162	6	17	lc	True	True	False	True	4	2	7	5
6	1172	6	17	lc	True	True	False	True	4	2	7	5
9	191	9	17	lc	True	True	True	True	5	3	8	8
9	196	9	17	lc	True	True	True	True	5	3	8	8
9	1398	9	17	lc	True	True	True	True	5	3	8	8
9	1563	9	17	lc	True	True	True	True	5	3	8	8
9	1589	9	17	lc	True	True	True	True	5	3	8	8
9	2240	9	17	lc	True	True	True	True	5	3	8	8
9	2241	9	17	lc	True	True	True	True	5	3	8	8
9	2266	9	17	lc	True	True	True	True	5	3	8	8
9	2267	9	17	lc	True	True	True	True	5	3	8	8
9	2279	9	17	lc	True	True	True	True	5	3	8	8
9	2280	9	17	lc	True	True	True	True	5	3	8	8
9	2617	9	17	lc	True	True	True	True	5	3	8	8
9	2654	9	17	lc	True	True	True	True	5	3	8	8
9	2660	9	17	lc	True	True	True	True	5	3	8	8
9	2661	9	17	lc	True	True	True	True	5	3	8	8
9	2673	9	17	lc	True	True	True	True	5	3	8	8
9	2679	9	17	lc	True	True	True	True	5	3	8	8
9	2680	9	17	lc	True	True	True	True	5	3	8	8
9	2889	9	17	lc	True	True	True	True	5	3	8	8
9	3132	9	17	lc	True	True	True	True	5	3	8	8
9	3182	9	17	lc	True	True	True	True	5	3	8	8
9	3207	9	17	lc	True	True	True	True	5	3	8	8
9	3319	9	17	lc	True	True	True	True	5	3	8	8
9	3320	9	17	lc	True	True	True	True	5	3	8	8
9	4049	9	17	lc	True	True	True	True	5	3	8	8
